,ligand_id,file_prefix,label,train_test_split,atom_count,xsize,ysize,zsize,p_atom_count1,p_atom_count2,p_xsize,p_ysize,p_zsize,bind,pdbid
2581,4dkp,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4dkp,5.72,0,0,0,0,0,0,0,0,0,0,0,4dkp
2582,4dkq,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4dkq,6.6,0,0,0,0,0,0,0,0,0,0,2,4dkq
2583,4dmw,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4dmw,4.94,0,0,0,0,0,0,0,0,0,0,0,4dmw
2584,4do4,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4do4,7.29,0,0,0,0,0,0,0,0,0,0,2,4do4
2585,4do5,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4do5,5.83,0,0,0,0,0,0,0,0,0,0,0,4do5
2586,4dq2,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4dq2,7.52,0,0,0,0,0,0,0,0,0,0,2,4dq2
2587,4dst,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4dst,2.96,0,0,0,0,0,0,0,0,0,0,0,4dst
2588,4dsu,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4dsu,2.82,0,0,0,0,0,0,0,0,0,0,0,4dsu
2589,4dsy,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4dsy,4.43,0,0,0,0,0,0,0,0,0,0,0,4dsy
2590,4duh,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4duh,5.18,0,0,0,0,0,0,0,0,0,0,0,4duh
2591,4dv8,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4dv8,9.24,0,0,0,0,0,0,0,0,0,0,1,4dv8
2592,4dy6,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4dy6,4.4,0,0,0,0,0,0,0,0,0,0,0,4dy6
2593,4dzy,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4dzy,5.62,0,0,0,0,0,0,0,0,0,0,0,4dzy
2594,4e0x,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4e0x,7.12,0,0,0,0,0,0,0,0,0,0,2,4e0x
2595,4e1k,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4e1k,6.3,0,0,0,0,0,0,0,0,0,0,2,4e1k
2596,4e3g,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4e3g,4.97,0,0,0,0,0,0,0,0,0,0,0,4e3g
2597,4e4l,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4e4l,8.77,0,0,0,0,0,0,0,0,0,0,1,4e4l
2598,4e4n,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4e4n,9.05,0,0,0,0,0,0,0,0,0,0,1,4e4n
2599,4e67,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4e67,6.48,0,0,0,0,0,0,0,0,0,0,2,4e67
2600,4e6d,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4e6d,8.92,0,0,0,0,0,0,0,0,0,0,1,4e6d
2601,4e70,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4e70,5.28,0,0,0,0,0,0,0,0,0,0,0,4e70
2602,4e7r,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4e7r,7.7,0,0,0,0,0,0,0,0,0,0,2,4e7r
2603,4e9u,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4e9u,5.82,0,0,0,0,0,0,0,0,0,0,0,4e9u
2604,4eb8,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4eb8,9.82,0,0,0,0,0,0,0,0,0,0,1,4eb8
2605,4ef6,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4ef6,2.92,0,0,0,0,0,0,0,0,0,0,0,4ef6
2606,4efk,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4efk,2.49,0,0,0,0,0,0,0,0,0,0,0,4efk
2607,4efs,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4efs,8.6,0,0,0,0,0,0,0,0,0,0,1,4efs
2608,4egk,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4egk,7.72,0,0,0,0,0,0,0,0,0,0,2,4egk
2609,4ehz,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4ehz,8.0,0,0,0,0,0,0,0,0,0,0,2,4ehz
2610,4ei4,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4ei4,8.74,0,0,0,0,0,0,0,0,0,0,1,4ei4
2611,4ej8,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4ej8,5.39,0,0,0,0,0,0,0,0,0,0,0,4ej8
2612,4ejl,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4ejl,5.14,0,0,0,0,0,0,0,0,0,0,0,4ejl
2613,4ek9,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4ek9,4.42,0,0,0,0,0,0,0,0,0,0,0,4ek9
2614,4el0,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4el0,4.49,0,0,0,0,0,0,0,0,0,0,0,4el0
2615,4el5,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4el5,5.37,0,0,0,0,0,0,0,0,0,0,0,4el5
2616,4elf,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4elf,8.03,0,0,0,0,0,0,0,0,0,0,1,4elf
2617,4elg,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4elg,8.16,0,0,0,0,0,0,0,0,0,0,1,4elg
2618,4emf,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4emf,7.08,0,0,0,0,0,0,0,0,0,0,2,4emf
2619,4emr,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4emr,7.49,0,0,0,0,0,0,0,0,0,0,2,4emr
2620,4en4,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4en4,5.52,0,0,0,0,0,0,0,0,0,0,0,4en4
2621,4eo6,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4eo6,8.7,0,0,0,0,0,0,0,0,0,0,1,4eo6
2622,4eoh,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4eoh,4.3,0,0,0,0,0,0,0,0,0,0,0,4eoh
2623,4epy,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4epy,3.47,0,0,0,0,0,0,0,0,0,0,0,4epy
2624,4er1,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4er1,6.62,0,0,0,0,0,0,0,0,0,0,2,4er1
2625,4er2,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4er2,9.3,0,0,0,0,0,0,0,0,0,0,1,4er2
2626,4erf,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4erf,9.4,0,0,0,0,0,0,0,0,0,0,1,4erf
2627,4etz,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4etz,6.3,0,0,0,0,0,0,0,0,0,0,2,4etz
2628,4eu0,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4eu0,6.4,0,0,0,0,0,0,0,0,0,0,2,4eu0
2629,4euo,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4euo,5.05,0,0,0,0,0,0,0,0,0,0,0,4euo
2630,4ew2,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4ew2,6.68,0,0,0,0,0,0,0,0,0,0,2,4ew2
2631,4ew3,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4ew3,6.74,0,0,0,0,0,0,0,0,0,0,2,4ew3
2632,4ewn,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4ewn,6.7,0,0,0,0,0,0,0,0,0,0,2,4ewn
2633,4exs,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4exs,4.41,0,0,0,0,0,0,0,0,0,0,0,4exs
2634,4ezr,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4ezr,5.2,0,0,0,0,0,0,0,0,0,0,0,4ezr
2635,4ezx,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4ezx,5.8,0,0,0,0,0,0,0,0,0,0,0,4ezx
2636,4ezz,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4ezz,5.19,0,0,0,0,0,0,0,0,0,0,0,4ezz
2637,4f0c,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4f0c,6.27,0,0,0,0,0,0,0,0,0,0,2,4f0c
2638,4f1l,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4f1l,5.12,0,0,0,0,0,0,0,0,0,0,0,4f1l
2639,4f39,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4f39,5.7,0,0,0,0,0,0,0,0,0,0,0,4f39
2640,4f3k,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4f3k,10.16,0,0,0,0,0,0,0,0,0,0,1,4f3k
2641,4f5y,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4f5y,5.43,0,0,0,0,0,0,0,0,0,0,0,4f5y
2642,4f6u,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4f6u,6.15,0,0,0,0,0,0,0,0,0,0,2,4f6u
2643,4f7v,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4f7v,5.38,0,0,0,0,0,0,0,0,0,0,0,4f7v
2644,4f9u,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4f9u,6.03,0,0,0,0,0,0,0,0,0,0,2,4f9u
2645,4fai,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4fai,6.99,0,0,0,0,0,0,0,0,0,0,2,4fai
2646,4fcf,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4fcf,8.62,0,0,0,0,0,0,0,0,0,0,1,4fcf
2647,4fcq,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4fcq,7.0,0,0,0,0,0,0,0,0,0,0,2,4fcq
2648,4fev,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4fev,5.42,0,0,0,0,0,0,0,0,0,0,0,4fev
2649,4few,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4few,5.21,0,0,0,0,0,0,0,0,0,0,0,4few
2650,4ffs,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4ffs,10.44,0,0,0,0,0,0,0,0,0,0,1,4ffs
2651,4fht,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4fht,6.17,0,0,0,0,0,0,0,0,0,0,2,4fht
2652,4fk6,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4fk6,9.7,0,0,0,0,0,0,0,0,0,0,1,4fk6
2653,4fl1,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4fl1,3.28,0,0,0,0,0,0,0,0,0,0,0,4fl1
2654,4fl2,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4fl2,3.66,0,0,0,0,0,0,0,0,0,0,0,4fl2
2655,4flp,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4flp,6.72,0,0,0,0,0,0,0,0,0,0,2,4flp
2656,4fm7,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4fm7,7.24,0,0,0,0,0,0,0,0,0,0,2,4fm7
2657,4fm8,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4fm8,5.97,0,0,0,0,0,0,0,0,0,0,0,4fm8
2658,4fnn,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4fnn,7.57,0,0,0,0,0,0,0,0,0,0,2,4fnn
2659,4fs4,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4fs4,6.57,0,0,0,0,0,0,0,0,0,0,2,4fs4
2660,4fsl,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4fsl,7.7,0,0,0,0,0,0,0,0,0,0,2,4fsl
2661,4fxq,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4fxq,5.77,0,0,0,0,0,0,0,0,0,0,0,4fxq
2662,4fys,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4fys,4.82,0,0,0,0,0,0,0,0,0,0,0,4fys
2663,4fz3,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4fz3,3.73,0,0,0,0,0,0,0,0,0,0,0,4fz3
2664,4fzj,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4fzj,3.15,0,0,0,0,0,0,0,0,0,0,0,4fzj
2665,4g0p,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4g0p,3.01,0,0,0,0,0,0,0,0,0,0,0,4g0p
2666,4g0q,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4g0q,2.52,0,0,0,0,0,0,0,0,0,0,0,4g0q
2667,4g0y,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4g0y,2.3,0,0,0,0,0,0,0,0,0,0,0,4g0y
2668,4g0z,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4g0z,2.21,0,0,0,0,0,0,0,0,0,0,0,4g0z
2669,4g4p,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4g4p,6.89,0,0,0,0,0,0,0,0,0,0,2,4g4p
2670,4g5f,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4g5f,3.05,0,0,0,0,0,0,0,0,0,0,0,4g5f
2671,4g8m,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4g8m,7.89,0,0,0,0,0,0,0,0,0,0,2,4g8m
2672,4g8n,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4g8n,7.2,0,0,0,0,0,0,0,0,0,0,2,4g8n
2673,4g8v,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4g8v,5.8,0,0,0,0,0,0,0,0,0,0,0,4g8v
2674,4g8y,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4g8y,4.59,0,0,0,0,0,0,0,0,0,0,0,4g8y
2675,4g95,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4g95,7.61,0,0,0,0,0,0,0,0,0,0,2,4g95
2676,4gbd,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4gbd,11.32,0,0,0,0,0,0,0,0,0,0,1,4gbd
2677,4ge1,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4ge1,6.43,0,0,0,0,0,0,0,0,0,0,2,4ge1
2678,4gfo,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4gfo,6.62,0,0,0,0,0,0,0,0,0,0,2,4gfo
2679,4gg7,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4gg7,8.2,0,0,0,0,0,0,0,0,0,0,1,4gg7
2680,4ggz,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4ggz,10.18,0,0,0,0,0,0,0,0,0,0,1,4ggz
2681,4ghi,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4ghi,7.09,0,0,0,0,0,0,0,0,0,0,2,4ghi
2682,4gih,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4gih,8.32,0,0,0,0,0,0,0,0,0,0,1,4gih
2683,4gii,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4gii,8.74,0,0,0,0,0,0,0,0,0,0,1,4gii
2684,4gj2,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4gj2,8.6,0,0,0,0,0,0,0,0,0,0,1,4gj2
2685,4gj3,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4gj3,8.85,0,0,0,0,0,0,0,0,0,0,1,4gj3
2686,4gkh,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4gkh,4.67,0,0,0,0,0,0,0,0,0,0,0,4gkh
2687,4gki,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4gki,4.46,0,0,0,0,0,0,0,0,0,0,0,4gki
2688,4gny,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4gny,4.22,0,0,0,0,0,0,0,0,0,0,0,4gny
2689,4gq4,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4gq4,7.66,0,0,0,0,0,0,0,0,0,0,2,4gq4
2690,4gql,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4gql,9.59,0,0,0,0,0,0,0,0,0,0,1,4gql
2691,4gqp,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4gqp,9.6,0,0,0,0,0,0,0,0,0,0,1,4gqp
2692,4gqq,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4gqq,2.89,0,0,0,0,0,0,0,0,0,0,0,4gqq
2693,4gqr,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4gqr,3.96,0,0,0,0,0,0,0,0,0,0,0,4gqr
2694,4gr3,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4gr3,7.81,0,0,0,0,0,0,0,0,0,0,2,4gr3
2695,4gr8,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4gr8,7.83,0,0,0,0,0,0,0,0,0,0,2,4gr8
2696,4gu9,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4gu9,4.37,0,0,0,0,0,0,0,0,0,0,0,4gu9
2697,4gue,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4gue,5.24,0,0,0,0,0,0,0,0,0,0,0,4gue
2698,4gzp,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4gzp,7.84,0,0,0,0,0,0,0,0,0,0,2,4gzp
2699,4gzt,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4gzt,7.77,0,0,0,0,0,0,0,0,0,0,2,4gzt
2700,4gzw,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4gzw,4.52,0,0,0,0,0,0,0,0,0,0,0,4gzw
2701,4gzx,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4gzx,3.19,0,0,0,0,0,0,0,0,0,0,0,4gzx
2702,4h3f,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4h3f,9.0,0,0,0,0,0,0,0,0,0,0,1,4h3f
2703,4h3g,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4h3g,8.22,0,0,0,0,0,0,0,0,0,0,1,4h3g
2704,4h3j,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4h3j,7.05,0,0,0,0,0,0,0,0,0,0,2,4h3j
2705,4h42,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4h42,3.47,0,0,0,0,0,0,0,0,0,0,0,4h42
2706,4h75,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4h75,6.6,0,0,0,0,0,0,0,0,0,0,2,4h75
2707,4h7q,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4h7q,5.06,0,0,0,0,0,0,0,0,0,0,0,4h7q
2708,4h81,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4h81,5.12,0,0,0,0,0,0,0,0,0,0,0,4h81
2709,4h85,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4h85,5.15,0,0,0,0,0,0,0,0,0,0,0,4h85
2710,4ha5,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4ha5,7.24,0,0,0,0,0,0,0,0,0,0,2,4ha5
2711,4hbm,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4hbm,7.92,0,0,0,0,0,0,0,0,0,0,2,4hbm
2712,4hdb,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4hdb,8.05,0,0,0,0,0,0,0,0,0,0,1,4hdb
2713,4hdf,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4hdf,8.49,0,0,0,0,0,0,0,0,0,0,1,4hdf
2714,4hdp,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4hdp,7.51,0,0,0,0,0,0,0,0,0,0,2,4hdp
2715,4heg,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4heg,8.92,0,0,0,0,0,0,0,0,0,0,1,4heg
2716,4hfp,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4hfp,7.38,0,0,0,0,0,0,0,0,0,0,2,4hfp
2717,4hj2,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4hj2,2.53,0,0,0,0,0,0,0,0,0,0,0,4hj2
2718,4hla,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4hla,10.8,0,0,0,0,0,0,0,0,0,0,1,4hla
2719,4hp0,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4hp0,6.12,0,0,0,0,0,0,0,0,0,0,2,4hp0
2720,4hpi,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4hpi,4.85,0,0,0,0,0,0,0,0,0,0,0,4hpi
2721,4ht0,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4ht0,8.0,0,0,0,0,0,0,0,0,0,0,2,4ht0
2722,4ht2,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4ht2,6.54,0,0,0,0,0,0,0,0,0,0,2,4ht2
2723,4hu1,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4hu1,7.54,0,0,0,0,0,0,0,0,0,0,2,4hu1
2724,4hw3,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4hw3,6.49,0,0,0,0,0,0,0,0,0,0,2,4hw3
2725,4hwo,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4hwo,8.54,0,0,0,0,0,0,0,0,0,0,1,4hwo
2726,4hwp,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4hwp,7.76,0,0,0,0,0,0,0,0,0,0,2,4hwp
2727,4hws,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4hws,9.1,0,0,0,0,0,0,0,0,0,0,1,4hws
2728,4hy1,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4hy1,8.7,0,0,0,0,0,0,0,0,0,0,1,4hy1
2729,4hym,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4hym,8.22,0,0,0,0,0,0,0,0,0,0,1,4hym
2730,4hzm,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4hzm,4.63,0,0,0,0,0,0,0,0,0,0,0,4hzm
2731,4i3z,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4i3z,4.29,0,0,0,0,0,0,0,0,0,0,0,4i3z
2732,4i54,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4i54,6.96,0,0,0,0,0,0,0,0,0,0,2,4i54
2733,4i5c,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4i5c,8.82,0,0,0,0,0,0,0,0,0,0,1,4i5c
2734,4i71,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4i71,7.74,0,0,0,0,0,0,0,0,0,0,2,4i71
2735,4i72,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4i72,9.05,0,0,0,0,0,0,0,0,0,0,1,4i72
2736,4i7j,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4i7j,3.32,0,0,0,0,0,0,0,0,0,0,0,4i7j
2737,4i7m,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4i7m,4.14,0,0,0,0,0,0,0,0,0,0,0,4i7m
2738,4i7p,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4i7p,3.5,0,0,0,0,0,0,0,0,0,0,0,4i7p
2739,4i8n,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4i8n,4.46,0,0,0,0,0,0,0,0,0,0,0,4i8n
2740,4i8x,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4i8x,2.64,0,0,0,0,0,0,0,0,0,0,0,4i8x
2741,4i8z,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4i8z,11.05,0,0,0,0,0,0,0,0,0,0,1,4i8z
2742,4i9h,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4i9h,7.17,0,0,0,0,0,0,0,0,0,0,2,4i9h
2743,4i9u,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4i9u,3.86,0,0,0,0,0,0,0,0,0,0,0,4i9u
2744,4ibb,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4ibb,3.57,0,0,0,0,0,0,0,0,0,0,0,4ibb
2745,4ibc,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/4ibc,2.98,0,0,0,0,0,0,0,0,0,0,0,4ibc
